Date,Close
5/13/2010,12.72
5/14/2010,12.64
5/17/2010,12.65
5/18/2010,12.41
5/19/2010,12.31
5/20/2010,11.83
5/21/2010,11.76
5/24/2010,11.88
5/25/2010,11.88
5/26/2010,11.84
5/27/2010,12.22
5/28/2010,12.1
6/1/2010,12.01
6/2/2010,12.29
6/3/2010,12.59
6/4/2010,12.42
6/7/2010,12.09
6/8/2010,12.07
6/9/2010,11.81
6/10/2010,12.13
6/11/2010,12.17
6/14/2010,12.03
6/15/2010,12.4
6/16/2010,12.48
6/17/2010,12.46
6/18/2010,12.45
6/21/2010,12.17
6/22/2010,12.11
6/23/2010,12.01
6/24/2010,11.83
6/25/2010,11.77
6/28/2010,11.76
6/29/2010,11.31
6/30/2010,11.08
7/1/2010,10.95
7/2/2010,10.87
7/6/2010,10.86
7/7/2010,11.21
7/8/2010,11.37
7/9/2010,11.64
7/12/2010,11.85
7/13/2010,12.18
7/14/2010,12.24
7/15/2010,12.3
7/16/2010,11.45
7/19/2010,11.61
7/20/2010,11.99
7/21/2010,11.89
7/22/2010,12.07
7/23/2010,12.21
7/26/2010,12.18
7/27/2010,12.27
7/28/2010,12.06
7/29/2010,12.08
7/30/2010,12.08
8/2/2010,12.21
8/3/2010,12.2
8/4/2010,12.61
8/5/2010,12.66
8/6/2010,12.46
8/9/2010,12.59
8/10/2010,12.55
8/11/2010,12.25
8/12/2010,12.25
8/13/2010,12.11
8/16/2010,12.09
8/17/2010,12.22
8/18/2010,12.01
8/19/2010,11.66
8/20/2010,11.51
8/23/2010,11.56
8/24/2010,11.24
8/25/2010,11.32
8/26/2010,11.23
8/27/2010,11.43
8/30/2010,11.27
8/31/2010,11.21
9/1/2010,11.47
9/2/2010,11.54
9/3/2010,11.71
9/7/2010,11.57
9/8/2010,11.72
9/9/2010,11.86
9/10/2010,11.86
9/13/2010,12.01
9/14/2010,11.97
9/15/2010,11.97
9/16/2010,11.98
9/17/2010,12.21
9/20/2010,12.66
9/21/2010,12.79
9/22/2010,12.85
9/23/2010,12.79
9/24/2010,13.13
9/27/2010,13.21
9/28/2010,13.13
9/29/2010,13.14
9/30/2010,13.1
10/1/2010,13.09
10/4/2010,13.01
10/5/2010,13.41
10/6/2010,13.31
10/7/2010,13.2
10/8/2010,13.36
10/11/2010,13.42
10/12/2010,13.48
10/13/2010,13.53
10/14/2010,13.47
10/15/2010,14.98
10/18/2010,15.39
10/19/2010,15.14
10/20/2010,15.14
10/21/2010,15.24
10/22/2010,15.26
10/25/2010,15.35
10/26/2010,15.41
10/27/2010,15.35
10/28/2010,15.41
10/29/2010,15.29
11/1/2010,15.32
11/2/2010,15.33
11/3/2010,15.45
11/4/2010,15.55
11/5/2010,15.57
11/8/2010,15.61
11/9/2010,15.56
11/10/2010,15.51
11/11/2010,15.37
11/12/2010,15.03
11/15/2010,14.83
11/16/2010,14.54
11/17/2010,14.53
11/18/2010,14.86
11/19/2010,14.72
11/22/2010,14.73
11/23/2010,14.52
11/24/2010,14.82
11/26/2010,14.69
11/29/2010,14.5
11/30/2010,13.84
12/1/2010,14.06
12/2/2010,14.24
12/3/2010,14.27
12/6/2010,14.41
12/7/2010,14.62
12/8/2010,14.71
12/9/2010,14.73
12/10/2010,14.75
12/13/2010,14.81
12/14/2010,14.82
12/15/2010,14.7
12/16/2010,14.74
12/17/2010,14.71
12/20/2010,14.82
12/21/2010,15.02
12/22/2010,15.08
12/23/2010,15.05
12/27/2010,15
12/28/2010,14.92
12/29/2010,14.97
12/30/2010,14.92
12/31/2010,14.79
1/3/2011,15.05
1/4/2011,15
1/5/2011,15.17
1/6/2011,15.28
1/7/2011,15.35
1/10/2011,15.3
1/11/2011,15.34
1/12/2011,15.36
1/13/2011,15.36
1/14/2011,15.55
1/18/2011,15.93
1/19/2011,15.73
1/20/2011,15.61
1/21/2011,15.24
1/24/2011,15.22
1/25/2011,15.44
1/26/2011,15.35
1/27/2011,15.36
1/28/2011,14.97
1/31/2011,14.95
2/1/2011,15.22
2/2/2011,15.24
2/3/2011,15.2
2/4/2011,15.22
2/7/2011,15.3
2/8/2011,15.4
2/9/2011,15.35
2/10/2011,15.35
2/11/2011,15.55
2/14/2011,15.65
2/15/2011,15.55
2/16/2011,15.55
2/17/2011,15.57
2/18/2011,15.69
2/22/2011,15.2
2/23/2011,15.23
2/24/2011,15.16
2/25/2011,15.19
2/28/2011,15.28
3/1/2011,14.96
3/2/2011,14.96
3/3/2011,15.18
3/4/2011,14.96
3/7/2011,14.74
3/8/2011,14.75
3/9/2011,14.74
3/10/2011,14.45
3/11/2011,14.36
3/14/2011,14.2
3/15/2011,14.19
3/16/2011,13.88
3/17/2011,13.98
3/18/2011,13.97
3/21/2011,14.36
3/22/2011,14.38
3/23/2011,14.5
3/24/2011,14.62
3/25/2011,14.44
3/28/2011,14.33
3/29/2011,14.49
3/30/2011,14.49
3/31/2011,14.61
4/1/2011,14.74
4/4/2011,14.64
4/5/2011,14.17
4/6/2011,14.3
4/7/2011,14.45
4/8/2011,14.4
4/11/2011,14.38
4/12/2011,14.21
4/13/2011,14.35
4/14/2011,14.41
4/15/2011,13.22
4/18/2011,13.12
4/19/2011,12.99
4/20/2011,13.09
4/21/2011,13.08
4/25/2011,13.08
4/26/2011,13.27
4/27/2011,13.39
4/28/2011,13.4
4/29/2011,13.55
5/2/2011,13.41
5/3/2011,13.3
5/4/2011,13.34
5/5/2011,13.31
5/6/2011,13.33
5/9/2011,13.39
5/10/2011,13.52
5/11/2011,13.34
5/12/2011,13.33
5/13/2011,13.19
5/16/2011,12.91
5/17/2011,13.21
5/18/2011,13.2
5/19/2011,13.23
5/20/2011,13.05
5/23/2011,12.91
5/24/2011,12.91
5/25/2011,12.94
5/26/2011,12.9
5/27/2011,12.97
5/31/2011,13.18
6/1/2011,13.09
6/2/2011,13.15
6/3/2011,13.03
6/6/2011,12.98
6/7/2011,12.93
6/8/2011,12.93
6/9/2011,12.87
6/10/2011,12.69
6/13/2011,12.57
6/14/2011,12.66
6/15/2011,12.53
6/16/2011,12.46
6/17/2011,12.08
6/20/2011,12.07
6/21/2011,12.28
6/22/2011,12.13
6/23/2011,11.96
6/24/2011,11.83
6/27/2011,12.02
6/28/2011,12.3
6/29/2011,12.39
6/30/2011,12.61
7/1/2011,12.98
7/5/2011,13.26
7/6/2011,13.33
7/7/2011,13.61
7/8/2011,13.25
7/11/2011,13.13
7/12/2011,13.3
7/13/2011,13.41
7/14/2011,13.17
7/15/2011,14.88
7/18/2011,14.82
7/19/2011,15.01
7/20/2011,14.83
7/21/2011,15.12
7/22/2011,15.4
7/25/2011,15.42
7/26/2011,15.5
7/27/2011,15.12
7/28/2011,15.22
7/29/2011,15.04
8/1/2011,15.11
8/2/2011,14.75
8/3/2011,14.97
8/4/2011,14.38
8/5/2011,14.42
8/8/2011,13.6
8/9/2011,14.28
8/10/2011,13.67
8/11/2011,14
8/12/2011,14.04
8/15/2011,13.88
8/16/2011,13.42
8/17/2011,13.28
8/18/2011,12.57
8/19/2011,12.23
8/22/2011,12.41
8/23/2011,12.92
8/24/2011,13.03
8/25/2011,12.95
8/26/2011,13.12
8/29/2011,13.43
8/30/2011,13.47
8/31/2011,13.47
9/1/2011,13.26
9/2/2011,13.07
9/6/2011,13.01
9/7/2011,13.3
9/8/2011,13.32
9/9/2011,13.07
9/12/2011,13.2
9/13/2011,13.19
9/14/2011,13.25
9/15/2011,13.51
9/16/2011,13.62
9/19/2011,13.62
9/20/2011,13.61
9/21/2011,13.43
9/22/2011,12.97
9/23/2011,13.09
9/26/2011,13.25
9/27/2011,13.43
9/28/2011,13.17
9/29/2011,13.14
9/30/2011,12.83
10/3/2011,12.34
10/4/2011,12.5
10/5/2011,12.57
10/6/2011,12.82
10/7/2011,12.83
10/10/2011,13.38
10/11/2011,13.53
10/12/2011,13.66
10/13/2011,13.92
10/14/2011,14.74
10/17/2011,14.51
10/18/2011,14.71
10/19/2011,14.46
10/20/2011,14.54
10/21/2011,14.71
10/24/2011,14.85
10/25/2011,14.52
10/26/2011,14.6
10/27/2011,14.91
10/28/2011,14.95
10/31/2011,14.76
11/1/2011,14.41
11/2/2011,14.57
11/3/2011,14.88
11/4/2011,14.85
11/7/2011,15.15
11/8/2011,15.25
11/9/2011,14.97
11/10/2011,14.82
11/11/2011,15.15
11/14/2011,15.27
11/15/2011,15.36
11/16/2011,15.23
11/17/2011,14.97
11/18/2011,14.82
11/21/2011,14.47
11/22/2011,14.45
11/23/2011,14.2
11/25/2011,14.02
11/28/2011,14.65
11/29/2011,14.52
11/30/2011,14.93
12/1/2011,15.29
12/2/2011,15.45
12/5/2011,15.58
12/6/2011,15.54
12/7/2011,15.53
12/8/2011,15.34
12/9/2011,15.63
12/12/2011,15.58
12/13/2011,15.58
12/14/2011,15.39
12/15/2011,15.43
12/16/2011,15.59
12/19/2011,15.49
12/20/2011,15.7
12/21/2011,15.59
12/22/2011,15.68
12/23/2011,15.77
12/27/2011,15.95
12/28/2011,15.93
12/29/2011,16
12/30/2011,16.09
1/3/2012,16.57
1/4/2012,16.64
1/5/2012,16.41
1/6/2012,16.19
1/9/2012,15.5
1/10/2012,15.52
1/11/2012,15.59
1/12/2012,15.68
1/13/2012,15.57
1/17/2012,15.66
1/18/2012,15.76
1/19/2012,15.93
1/20/2012,14.6
1/23/2012,14.58
1/24/2012,14.47
1/25/2012,14.18
1/26/2012,14.15
1/27/2012,14.45
1/30/2012,14.39
1/31/2012,14.45
2/1/2012,14.47
2/2/2012,14.57
2/3/2012,14.85
2/6/2012,15.17
2/7/2012,15.11
2/8/2012,15.19
2/9/2012,15.23
2/10/2012,15.09
2/13/2012,15.25
2/14/2012,15.19
2/15/2012,15.08
2/16/2012,15.11
2/17/2012,15.06
2/21/2012,15.29
2/22/2012,15.14
2/23/2012,15.1
2/24/2012,15.19
2/27/2012,15.18
2/28/2012,15.4
2/29/2012,15.4
3/1/2012,15.5
3/2/2012,15.47
3/5/2012,15.3
3/6/2012,15.07
3/7/2012,15.11
3/8/2012,15.12
3/9/2012,14.95
3/12/2012,15.07
3/13/2012,15.39
3/14/2012,15.34
3/15/2012,15.47
3/16/2012,15.57
3/19/2012,15.79
3/20/2012,15.78
3/21/2012,15.94
3/22/2012,16.09
3/23/2012,16
3/26/2012,16.17
3/27/2012,16.12
3/28/2012,16.33
3/29/2012,16.15
3/30/2012,15.97
4/2/2012,16.11
4/3/2012,16.01
4/4/2012,15.82
4/5/2012,15.75
4/9/2012,15.71
4/10/2012,15.61
4/11/2012,15.84
4/12/2012,16.21
4/13/2012,15.56
4/16/2012,15.1
4/17/2012,15.18
4/18/2012,15.13
4/19/2012,14.93
4/20/2012,14.85
4/23/2012,14.88
4/24/2012,14.98
4/25/2012,15.19
4/26/2012,15.33
4/27/2012,15.32
4/30/2012,15.06
5/1/2012,15.05
5/2/2012,15.12
5/3/2012,15.22
5/4/2012,14.87
5/7/2012,15.13
5/8/2012,15.26
5/9/2012,15.17
5/10/2012,15.28
5/11/2012,15.07
5/14/2012,15.04
5/15/2012,15.22
5/16/2012,15.66
5/17/2012,15.52
5/18/2012,14.95
5/21/2012,15.3
5/22/2012,14.96
5/23/2012,15.18
5/24/2012,15.04
5/25/2012,14.73
5/29/2012,14.8
5/30/2012,14.65
5/31/2012,14.47
6/1/2012,14.22
6/4/2012,14.41
6/5/2012,14.21
6/6/2012,14.46
6/7/2012,14.4
6/8/2012,14.46
6/11/2012,14.16
6/12/2012,14.07
6/13/2012,13.97
6/14/2012,13.92
6/15/2012,14.06
6/18/2012,14.22
6/19/2012,14.48
6/20/2012,14.38
6/21/2012,14.08
6/22/2012,14.23
6/25/2012,13.97
6/26/2012,14.06
6/27/2012,14.18
6/28/2012,14.06
6/29/2012,14.45
7/2/2012,14.46
7/3/2012,14.64
7/5/2012,14.84
7/6/2012,14.59
7/9/2012,14.6
7/10/2012,14.49
7/11/2012,14.23
7/12/2012,14.21
7/13/2012,14.36
7/16/2012,14.32
7/17/2012,14.36
7/18/2012,14.46
7/19/2012,14.77
7/20/2012,15.21
7/23/2012,15.33
7/24/2012,15.13
7/25/2012,15.14
7/26/2012,15.28
7/27/2012,15.81
7/30/2012,15.75
7/31/2012,15.77
8/1/2012,15.76
8/2/2012,15.66
8/3/2012,15.97
8/6/2012,16.01
8/7/2012,15.95
8/8/2012,16
8/9/2012,16
8/10/2012,15.99
8/13/2012,16.44
8/14/2012,16.65
8/15/2012,16.63
8/16/2012,16.76
8/17/2012,16.87
8/20/2012,16.83
8/21/2012,16.68
8/22/2012,16.87
8/23/2012,16.86
8/24/2012,16.9
8/27/2012,16.67
8/28/2012,16.87
8/29/2012,17.14
8/30/2012,16.98
8/31/2012,17.06
9/4/2012,16.96
9/5/2012,16.95
9/6/2012,17.42
9/7/2012,17.59
9/10/2012,17.45
9/11/2012,17.24
9/12/2012,17.21
9/13/2012,17.59
9/14/2012,17.68
9/17/2012,17.68
9/18/2012,17.89
9/19/2012,18.12
9/20/2012,18.14
9/21/2012,18.28
9/24/2012,18.66
9/25/2012,18.66
9/26/2012,18.77
9/27/2012,18.84
9/28/2012,18.79
10/1/2012,18.97
10/2/2012,18.85
10/3/2012,18.99
10/4/2012,19.13
10/5/2012,19.12
10/8/2012,18.88
10/9/2012,18.53
10/10/2012,18.54
10/11/2012,18.72
10/12/2012,18.55
10/15/2012,18.46
10/16/2012,18.55
10/17/2012,18.82
10/18/2012,17.31
10/19/2012,16.98
10/22/2012,16.9
10/23/2012,16.95
10/24/2012,16.87
10/25/2012,16.88
10/26/2012,16.82
10/31/2012,16.94
11/1/2012,17.13
11/2/2012,17.13
11/5/2012,17.01
11/6/2012,16.98
11/7/2012,16.62
11/8/2012,16.25
11/9/2012,16.51
11/12/2012,16.59
11/13/2012,16.41
11/14/2012,16.25
11/15/2012,16.12
11/16/2012,16.12
11/19/2012,16.64
11/20/2012,16.69
11/21/2012,16.58
11/23/2012,16.64
11/26/2012,16.47
11/27/2012,16.71
11/28/2012,17.03
11/29/2012,17.23
11/30/2012,17.39
12/3/2012,17.32
12/4/2012,17.21
12/5/2012,17.13
12/6/2012,17.21
12/7/2012,17.04
12/10/2012,17.07
12/11/2012,17.36
12/12/2012,17.37
12/13/2012,17.5
12/14/2012,17.48
12/17/2012,17.95
12/18/2012,17.96
12/19/2012,17.94
12/20/2012,17.99
12/21/2012,17.82
12/24/2012,17.67
12/26/2012,17.66
12/27/2012,17.59
12/28/2012,17.43
12/31/2012,17.62
1/2/2013,18.01
1/3/2013,18.02
1/4/2013,18.38
1/7/2013,18.3
1/8/2013,18.26
1/9/2013,18.38
1/10/2013,18.47
1/11/2013,18.43
1/14/2013,18.01
1/15/2013,18.06
1/16/2013,17.81
1/17/2013,17.72
1/18/2013,17.55
1/22/2013,17.51
1/23/2013,18.47
1/24/2013,18.78
1/25/2013,18.77
1/28/2013,18.7
1/29/2013,18.77
1/30/2013,18.78
1/31/2013,18.82
2/1/2013,19.32
2/4/2013,18.9
2/5/2013,19.07
2/6/2013,19.18
2/7/2013,19.28
2/8/2013,19.56
2/11/2013,19.49
2/12/2013,19.44
2/13/2013,19.5
2/14/2013,19.62
2/15/2013,19.75
2/19/2013,20.1
2/20/2013,19.74
2/21/2013,19.81
2/22/2013,19.92
2/25/2013,19.7
2/26/2013,19.68
2/27/2013,19.92
2/28/2013,19.96
3/1/2013,20.08
3/4/2013,20.46
3/5/2013,20.89
3/6/2013,20.71
3/7/2013,20.74
3/8/2013,20.71
3/11/2013,20.79
3/12/2013,20.61
3/13/2013,20.56
3/14/2013,20.46
3/15/2013,20.28
3/18/2013,20.12
3/19/2013,20.21
3/20/2013,20.29
3/21/2013,20.21
3/22/2013,20.18
3/25/2013,20.17
3/26/2013,20.23
3/27/2013,19.99
3/28/2013,19.78
4/1/2013,19.95
4/2/2013,20.25
4/3/2013,20.08
4/4/2013,19.8
4/5/2013,19.5
4/8/2013,19.3
4/9/2013,19.37
4/10/2013,19.68
4/11/2013,19.69
4/12/2013,19.68
4/15/2013,19.48
4/16/2013,19.76
4/17/2013,19.49
4/18/2013,19.08
4/19/2013,19.92
4/22/2013,19.93
4/23/2013,20.12
4/24/2013,20.26
4/25/2013,20.15
4/26/2013,19.96
4/29/2013,20.4
4/30/2013,20.54
5/1/2013,20.43
5/2/2013,20.66
5/3/2013,21.06
5/6/2013,21.46
5/7/2013,21.35
5/8/2013,21.76
5/9/2013,21.71
5/10/2013,21.92
5/13/2013,21.86
5/14/2013,22.09
5/15/2013,22.81
5/16/2013,22.51
5/17/2013,22.64
5/20/2013,22.63
5/21/2013,22.59
5/22/2013,22.15
5/23/2013,21.99
5/24/2013,21.75
5/28/2013,21.95
5/29/2013,21.63
5/30/2013,21.69
5/31/2013,21.7
6/3/2013,21.61
6/4/2013,21.4
6/5/2013,21.41
6/6/2013,21.54
6/7/2013,21.91
6/10/2013,22.17
6/11/2013,21.91
6/12/2013,21.72
6/13/2013,21.84
6/14/2013,21.79
6/17/2013,22.07
6/18/2013,22.43
6/19/2013,22.43
6/20/2013,22.04
6/21/2013,21.94
6/24/2013,21.66
6/25/2013,21.57
6/26/2013,21.76
6/27/2013,21.84
6/28/2013,21.93
7/1/2013,22.11
7/2/2013,21.98
7/3/2013,22.08
7/5/2013,22.25
7/8/2013,22.54
7/9/2013,22.55
7/10/2013,22.57
7/11/2013,22.92
7/12/2013,22.99
7/15/2013,23.03
7/16/2013,22.9
7/17/2013,22.88
7/18/2013,22.68
7/19/2013,22.33
7/22/2013,22.68
7/23/2013,22.51
7/24/2013,22.49
7/25/2013,22.11
7/26/2013,22.05
7/29/2013,21.97
7/30/2013,22.19
7/31/2013,22.11
8/1/2013,22.52
8/2/2013,22.58
8/5/2013,22.54
8/6/2013,22.33
8/7/2013,22.18
8/8/2013,22.23
8/9/2013,22.18
8/12/2013,22.06
8/13/2013,21.95
8/14/2013,21.66
8/15/2013,21.41
8/16/2013,21.34
8/19/2013,21.56
8/20/2013,21.55
8/21/2013,21.65
8/22/2013,21.76
8/23/2013,21.67
8/26/2013,21.58
8/27/2013,21.17
8/28/2013,21.13
8/29/2013,21.31
8/30/2013,21.09
9/3/2013,21.43
9/4/2013,21.71
9/5/2013,21.91
9/6/2013,21.91
9/9/2013,22.12
9/10/2013,22.13
9/11/2013,22.32
9/12/2013,22.24
9/13/2013,22.14
9/16/2013,22.11
9/17/2013,22.07
9/18/2013,22.5
9/19/2013,22.38
9/20/2013,22.49
9/23/2013,22.08
9/24/2013,22.09
9/25/2013,21.85
9/26/2013,21.87
9/27/2013,21.83
9/30/2013,21.82
10/1/2013,22.09
10/2/2013,22.12
10/3/2013,21.82
10/4/2013,21.73
10/7/2013,21.56
10/8/2013,21.26
10/9/2013,21.32
10/10/2013,21.62
10/11/2013,21.72
10/14/2013,21.82
10/15/2013,21.97
10/16/2013,22.37
10/17/2013,22.14
10/18/2013,25.19
10/21/2013,24.99
10/22/2013,25.08
10/23/2013,25.69
10/24/2013,25.54
10/25/2013,25.29
10/28/2013,25.28
10/29/2013,25.81
10/30/2013,25.66
10/31/2013,25.67
11/1/2013,25.58
11/4/2013,25.56
11/5/2013,25.44
11/6/2013,25.47
11/7/2013,25.1
11/8/2013,25.31
11/11/2013,25.17
11/12/2013,25.2
11/13/2013,25.72
11/14/2013,25.78
11/15/2013,25.74
11/18/2013,25.69
11/19/2013,25.53
11/20/2013,25.46
11/21/2013,25.76
11/22/2013,25.7
11/25/2013,26.05
11/26/2013,26.36
11/27/2013,26.48
11/29/2013,26.39
12/2/2013,26.26
12/3/2013,26.23
12/4/2013,26.36
12/5/2013,26.33
12/6/2013,26.65
12/9/2013,26.85
12/10/2013,27.02
12/11/2013,26.83
12/12/2013,26.65
12/13/2013,26.42
12/16/2013,26.72
12/17/2013,26.65
12/18/2013,27.02
12/19/2013,27.05
12/20/2013,27.41
12/23/2013,27.77
12/24/2013,27.69
12/26/2013,27.83
12/27/2013,27.86
12/30/2013,27.63
12/31/2013,27.91
1/2/2014,27.72
1/3/2014,27.52
1/6/2014,27.83
1/7/2014,28.37
1/8/2014,28.42
1/9/2014,28.15
1/10/2014,28.15
1/13/2014,27.97
1/14/2014,28.63
1/15/2014,28.61
1/16/2014,28.8
1/17/2014,28.66
1/21/2014,28.98
1/22/2014,29.02
1/23/2014,28.89
1/24/2014,27.99
1/27/2014,27.43
1/28/2014,27.97
1/29/2014,27.57
1/30/2014,28.28
1/31/2014,29.41
2/3/2014,28.23
2/4/2014,28.35
2/5/2014,28.47
2/6/2014,28.89
2/7/2014,29.33
2/10/2014,29.21
2/11/2014,29.64
2/12/2014,29.56
2/13/2014,29.89
2/14/2014,29.96
2/18/2014,30.16
2/19/2014,29.95
2/20/2014,29.99
2/21/2014,29.98
2/24/2014,30.2
2/25/2014,30.39
2/26/2014,30.39
2/27/2014,30.37
2/28/2014,30.28
3/3/2014,29.95
3/4/2014,30.26
3/5/2014,30.34
3/6/2014,30.38
3/7/2014,30.26
3/10/2014,30.18
3/11/2014,29.89
3/12/2014,30.07
3/13/2014,29.62
3/14/2014,29.21
3/17/2014,29.69
3/18/2014,30.17
3/19/2014,29.87
3/20/2014,29.82
3/21/2014,29.47
3/24/2014,28.84
3/25/2014,28.86
3/26/2014,28.19
3/27/2014,27.85
3/27/2014,27.85
3/28/2014,27.92
3/31/2014,27.77
4/1/2014,28.28
4/2/2014,28.27
4/3/2014,28.41
4/4/2014,27.08
4/7/2014,26.83
4/8/2014,27.67
4/9/2014,28.13
4/10/2014,26.97
4/11/2014,26.46
4/14/2014,26.55
4/15/2014,26.75
4/16/2014,27.75
4/17/2014,26.73
4/21/2014,26.36
4/22/2014,26.67
4/23/2014,26.27
4/24/2014,26.19
4/25/2014,25.74
4/28/2014,25.79
4/29/2014,26.31
4/30/2014,26.26
5/1/2014,26.49
5/2/2014,26.32
5/5/2014,26.32
5/6/2014,25.69
5/7/2014,25.43
5/8/2014,25.48
5/9/2014,25.87
5/12/2014,26.42
5/13/2014,26.58
5/14/2014,26.26
5/15/2014,25.93
5/16/2014,25.96
5/19/2014,26.37
5/20/2014,26.42
5/21/2014,26.87
5/22/2014,27.18
5/23/2014,27.56
5/27/2014,28.22
5/28/2014,28.01
5/29/2014,27.93
5/30/2014,27.92
6/2/2014,27.62
6/3/2014,27.17
6/4/2014,27.16
6/5/2014,27.62
6/6/2014,27.74
6/9/2014,28.03
6/10/2014,27.95
6/11/2014,27.87
6/12/2014,27.49
6/13/2014,27.51
6/16/2014,27.14
6/17/2014,27.08
6/18/2014,27.59
6/19/2014,27.67
6/20/2014,27.74
6/23/2014,28.17
6/24/2014,28.15
6/25/2014,28.85
6/26/2014,28.72
6/27/2014,28.78
6/30/2014,28.69
7/1/2014,29.05
7/2/2014,29.04
7/3/2014,29.16
7/7/2014,29.03
7/8/2014,28.48
7/9/2014,28.73
7/10/2014,28.48
7/11/2014,28.88
7/14/2014,29.16
7/15/2014,29.16
7/16/2014,29.05
7/17/2014,28.61
7/18/2014,29.67
7/21/2014,29.39
7/22/2014,29.66
7/23/2014,29.72
7/24/2014,29.59
7/25/2014,29.37
7/28/2014,29.45
7/29/2014,29.2
7/30/2014,29.29
7/31/2014,28.5
8/1/2014,28.23
8/4/2014,28.58
8/5/2014,28.18
8/6/2014,28.24
8/7/2014,28.09
8/8/2014,28.36
8/11/2014,28.32
8/12/2014,28.06
8/13/2014,28.66
8/14/2014,28.65
8/15/2014,28.6
8/18/2014,29.03
8/19/2014,29.26
8/20/2014,29.14
8/21/2014,29.09
8/22/2014,29.05
8/25/2014,28.93
8/26/2014,28.81
8/27/2014,28.47
8/28/2014,28.38
8/29/2014,28.5
9/2/2014,28.79
9/3/2014,28.82
9/4/2014,29.02
9/5/2014,29.22
9/8/2014,29.41
9/9/2014,28.97
9/10/2014,29.08
9/11/2014,28.99
9/12/2014,28.7
9/15/2014,28.58
9/16/2014,28.92
9/17/2014,29.16
9/18/2014,29.38
9/19/2014,29.72
9/22/2014,29.29
9/23/2014,28.98
9/24/2014,29.32
9/25/2014,28.67
9/26/2014,28.78
9/29/2014,28.74
9/30/2014,28.79
10/1/2014,28.34
10/2/2014,28.43
10/3/2014,28.69
10/6/2014,28.79
10/7/2014,28.11
10/8/2014,28.55
10/9/2014,27.97
10/10/2014,27.15
10/13/2014,26.59
10/14/2014,26.82
10/15/2014,26.43
10/16/2014,26.15
10/17/2014,25.49
10/20/2014,25.97
10/21/2014,26.25
10/22/2014,26.56
10/23/2014,27.12
10/24/2014,26.92
10/27/2014,26.96
10/28/2014,27.37
10/29/2014,27.39
10/30/2014,27.44
10/31/2014,27.88
11/3/2014,27.68
11/4/2014,27.63
11/5/2014,27.22
11/6/2014,27.03
11/7/2014,26.98
11/10/2014,27.3
11/11/2014,27.44
11/12/2014,27.29
11/13/2014,27.19
11/14/2014,27.15
11/17/2014,26.75
11/18/2014,26.68
11/19/2014,26.78
11/20/2014,26.67
11/21/2014,26.8
11/24/2014,26.89
11/25/2014,26.98
11/26/2014,26.94
11/28/2014,27.02
12/1/2014,26.62
12/2/2014,26.61
12/3/2014,26.49
12/4/2014,26.79
12/5/2014,26.19
12/8/2014,26.28
12/9/2014,26.6
12/10/2014,26.23
12/11/2014,26.34
12/12/2014,25.86
12/15/2014,25.62
12/16/2014,24.7
12/17/2014,25.18
12/18/2014,25.49
12/19/2014,25.75
12/22/2014,26.17
12/23/2014,26.46
12/24/2014,26.37
12/26/2014,26.63
12/29/2014,26.44
12/30/2014,26.45
12/31/2014,26.25
1/2/2015,26.17
1/5/2015,25.62
1/6/2015,25.03
1/7/2015,24.99
1/8/2015,25.07
1/9/2015,24.74
1/12/2015,24.56
1/13/2015,24.74
1/14/2015,24.97
1/15/2015,25.02
1/16/2015,25.33
1/20/2015,25.28
1/21/2015,25.83
1/22/2015,26.65
1/23/2015,26.92
1/26/2015,26.69
1/27/2015,25.86
1/28/2015,25.43
1/29/2015,25.46
1/30/2015,26.65
2/2/2015,26.35
2/3/2015,26.39
2/4/2015,26.07
2/5/2015,26.31
2/6/2015,26.48
2/9/2015,26.32
2/10/2015,26.77
2/11/2015,26.73
2/12/2015,27.07
2/13/2015,27.38
2/17/2015,27.07
2/18/2015,26.91
2/19/2015,27.07
2/20/2015,26.87
2/23/2015,26.52
2/24/2015,26.73
2/25/2015,27.12
2/26/2015,27.7
2/27/2015,27.84
3/2/2015,28.49
3/3/2015,28.6
3/4/2015,28.59
3/5/2015,28.69
3/6/2015,28.31
3/9/2015,28.36
3/10/2015,27.67
3/11/2015,27.48
3/12/2015,27.7
3/13/2015,27.29
3/16/2015,27.65
3/17/2015,27.47
3/18/2015,27.9
3/19/2015,27.82
3/20/2015,27.94
3/23/2015,27.86
3/24/2015,28.43
3/25/2015,27.86
3/26/2015,27.68
3/27/2015,27.34
3/30/2015,27.53
3/31/2015,27.32
4/1/2015,27.05
4/2/2015,26.7
4/6/2015,26.76
4/7/2015,26.78
4/8/2015,27.01
4/9/2015,26.96
4/10/2015,26.93
4/13/2015,26.88
4/14/2015,26.45
4/15/2015,26.55
4/16/2015,26.62
4/17/2015,26.13
4/20/2015,26.7
4/21/2015,26.63
4/22/2015,26.89
4/23/2015,27.28
4/24/2015,28.18
4/27/2015,27.34
4/27/2015,27.77
4/28/2015,27.68
4/29/2015,27.45
4/30/2015,26.87
5/1/2015,26.9
5/4/2015,27.04
5/5/2015,26.54
5/6/2015,26.21
5/7/2015,26.53
5/8/2015,26.91
5/11/2015,26.78
5/12/2015,26.45
5/13/2015,26.48
5/14/2015,26.92
5/15/2015,26.69
5/18/2015,26.61
5/19/2015,26.87
5/20/2015,26.96
5/21/2015,27.13
5/22/2015,27.01
5/26/2015,26.62
5/27/2015,26.99
5/28/2015,26.99
5/29/2015,26.61
6/1/2015,26.7
